Sne-ATaw	Sne-ATaw_001-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-ATaw	Sne-ATaw_002-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-ATaw	Sne-ATaw_003-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-ATaw	Sne-ATaw_004-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-ATaw	Sne-ATaw_005-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-ATaw	Sne-ATaw_006-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-ATaw	Sne-ATaw_007-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-ATaw	Sne-ATaw_008-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-ATaw	Sne-ATaw_009-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-ATaw	Sne-ATaw_010-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-ATaw	Sne-ATaw_011-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-ATaw	Sne-ATaw_012-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-ATaw	Sne-ATaw_013-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-ATaw	Sne-ATaw_014-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-ATaw	Sne-ATaw_015-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-ATaw	Sne-ATaw_016-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-ATaw	Sne-ATaw_017-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-ATaw	Sne-ATaw_018-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-ATaw	Sne-ATaw_019-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-ATaw	Sne-ATaw_020-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-ATaw	Sne-ATaw_021-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-ATaw	Sne-ATaw_022-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-ATaw	Sne-ATaw_023-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-ATaw	Sne-ATaw_024-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-ATaw	Sne-ATaw_025-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-ATaw	Sne-ATaw_026-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-ATaw	Sne-ATaw_027-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_004-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_005-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_006-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_008-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_009-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_010-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_011-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_012-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_015-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_016-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_020-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_032-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_035-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_036-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_037-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_038-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_039-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_040-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_041-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_043-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_044-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_047-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_048-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_049-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_050-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_051-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_052-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_053-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_054-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_055-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_056-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_057-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_058-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_060-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_062-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_063-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_064-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_065-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_067-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_071-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_072-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_073-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_074-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_075-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_076-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_077-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_078-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_081-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_082-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_084-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_087-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_089-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_093-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_094-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_095-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
Sne-CTaw	Sne-CTaw_096-Ex1-lcwgs.clmp.fp2_repr_fltrd.bam
